lon,lat,eastVel,northVel,eastSig,northSig,corr,other1,tog,name,upVel,upSig,eastAdj,northAdj,upAdj,
247.787,42.036,-1.779,1.384,0,0,-0.047,161,1,"DRUF_GPS  ",0,1,0,0,0,
247.778,42.696,-1.912,0.587,0,0,-0.048,164,1,"I762_GPS  ",0,1,0,0,0,
247.777,38.48,-1.636,1.458,0,0,0,161,1,"P009_GPS  ",0,1,0,0,0,
269.304,38.754,0.178,0.426,0,0,0,2,1,"MOOF_GPS  ",0,1,0,0,0,
247.775,42.344,-1.722,1.169,0,0,0.119,161,1,"P99X_GPS  ",0,1,0,0,0,
247.773,32.839,-0.664,1.404,0,0,0.028,2,1,"LINN_GPS  ",0,1,0,0,0,
269.307,38.739,0.178,0.426,0,0,0,2,1,"SIDC_GPS  ",0,1,0,0,0,
247.772,33.451,-0.567,1.37,0,0,0,2,1,"SRP1_GPS  ",0,1,0,0,0,
269.31,34.114,0.016,0.497,0,0,0,2,1,"MSB9_GPS  ",0,1,0,0,0,
269.31,34.115,0.016,0.497,0,0,0,2,1,"MSB0_GPS  ",0,1,0,0,0,
247.77,41.016,-1.702,1.532,0,0,0,161,1,"NAIU_GPS  ",0,1,0,0,0,
247.77,43.839,-1.317,-0.033,0,0,0.008,164,1,"TERR_GPS  ",0,1,0,0,0,
247.765,41.042,-1.706,1.525,0,0,0,161,1,"BENN_GPS  ",0,1,0,0,0,
247.764,44.068,-1.081,0.024,0,0,-0.033,164,1,"I132_GPS  ",0,1,0,0,0,
247.758,39.14,-2.093,1.546,0,0,0.01,161,1,"G200_GPS  ",0,1,0,0,0,
269.326,42.456,0.319,0.391,0,0,0,2,1,"IADU_GPS  ",0,1,0,0,0,
247.753,41.592,-1.79,1.445,0,0,0,161,1,"LTUT_GPS  ",0,1,0,0,0,
269.33,40.458,0.242,0.407,0,0,0,2,1,"ILM0_GPS  ",0,1,0,0,0,
247.747,40.635,-1.945,1.627,0,0,0,161,1,"ERDA_GPS  ",0,1,0,0,0,
247.746,40.702,-1.894,1.619,0,0,0,161,1,"LAKE_GPS  ",0,1,0,0,0,
247.739,45.061,0.06,0.854,0,0,0.005,102,1,"SWET_GPS  ",0,1,0,0,0,
247.738,39.459,-2.173,1.57,0,0,0,161,1,"P106_GPS  ",0,1,0,0,0,
269.351,38.806,0.181,0.424,0,0,0,2,1,"MOS9_GPS  ",0,1,0,0,0,
269.355,42.074,0.304,0.393,0,0,0,2,1,"IAMQ_GPS  ",0,1,0,0,0,
269.356,38.665,0.175,0.425,0,0,0,2,1,"SRDX_GPS  ",0,1,0,0,0,
247.718,40.649,-1.962,1.627,0,0,0,161,1,"P086_GPS  ",0,1,0,0,0,
269.37,15.458,2.173,2.632,0,0,0.043,2,1,"PAM0_Fra  ",0,1,0,0,0,
269.37,41.61,0.286,0.396,0,0,0,2,1,"IADA_GPS  ",0,1,0,0,0,
247.692,33.834,-0.532,1.359,0,0,0.052,2,1,"LAKE_GPS  ",0,1,0,0,0,
247.682,34.588,-0.47,1.322,0,0,0,2,1,"AZPV_GPS  ",0,1,0,0,0,
247.674,44.338,-0.709,0.341,0,0,0,164,1,"PZCG_GPS  ",0,1,0,0,0,
247.668,41.635,-1.846,1.467,0,0,0,161,1,"P122_GPS  ",0,1,0,0,0,
247.662,43.54,-1.571,0,0,0,0.003,164,1,"BUSH_GPS  ",0,1,0,0,0,
269.427,34.217,0.02,0.491,0,0,0,2,1,"EDC0_GPS  ",0,1,0,0,0,
247.643,36.17,-0.391,1.284,0,0,0.048,2,1,"SIGN_GPS  ",0,1,0,0,0,
247.642,42.156,-1.817,1.341,0,0,0.108,161,1,"A811_GPS  ",0,1,0,0,0,
247.642,44.906,-0.024,0.873,0,0,0.001,102,1,"PRIC_GPS  ",0,1,0,0,0,
269.438,50.704,0.638,0.351,0,0,0,2,1,"C122_GPS  ",0,1,0,0,0,
247.639,40.078,-2.238,1.607,0,0,0,161,1,"P016_GPS  ",0,1,0,0,0,
247.628,42.87,-1.958,0.283,0,0,0,164,1,"PTIG_GPS  ",0,1,0,0,0,
269.46,19.845,0.061,1.366,0,0,0.029,2,1,"CAMP_GPS  ",0,1,0,0,0,
269.469,43.23,0.349,0.381,0,0,0,2,1,"BLRW_GPS  ",0,1,0,0,0,
269.473,19.853,0.06,1.362,0,0,0,2,1,"ICA0_GPS  ",0,1,0,0,0,
269.478,14.59,13.28,4.606,0,0,0.118,241,1,"GUAT_Fra  ",0,1,0,0,0,
269.48,14.59,13.289,4.603,0,0,0,241,1,"GUAT_GPS  ",0,1,0,0,0,
269.481,36.059,0.083,0.456,0,0,0,2,1,"ARPG_GPS  ",0,1,0,0,0,
247.599,42.826,-1.981,0.351,0,0,-0.036,164,1,"I585_GPS  ",0,1,0,0,0,
247.591,40.337,-2.198,1.631,0,0,0,161,1,"V175_GPS  ",0,1,0,0,0,
247.59,53.565,0.618,1.118,0,0,0,2,1,"C301_GPS  ",0,1,0,0,0,
247.577,42.855,-1.975,0.314,0,0,-0.024,164,1,"POCR_GPS  ",0,1,0,0,0,
247.572,40.474,-2.153,1.64,0,0,0,161,1,"P115_GPS  ",0,1,0,0,0,
247.568,42.866,-1.973,0.302,0,0,0,164,1,"IDPO_GPS  ",0,1,0,0,0,
269.515,37.845,0.147,0.43,0,0,0,2,1,"MACC_GPS  ",0,1,0,0,0,
269.523,39.665,0.214,0.409,0,0,0,2,1,"WNCI_GPS  ",0,1,0,0,0,
269.532,30.513,-0.084,0.58,0,0,0,2,1,"HAMM_GPS  ",0,1,0,0,0,
247.547,34.522,-0.486,1.339,0,0,0.043,2,1,"SENA_GPS  ",0,1,0,0,0,
247.545,35.342,-0.432,1.31,0,0,0,2,1,"FERN_GPS  ",0,1,0,0,0,
358.549,50.931,18.256,-6.609,0,0,0,1,1,"OSHQ_GPS  ",0,1,0,0,0,
358.551,38.041,21.241,-6.513,0,0,0,1,1,"MULA_GPS  ",0,1,0,0,0,
358.559,42.378,20.383,-6.604,0,0,0,1,1,"CARC_GPS  ",0,1,0,0,0,
358.562,51.149,18.195,-6.61,0,0,0,1,1,"CHIO_GPS  ",0,1,0,0,0,
358.567,55.009,17.085,-6.605,0,0,0,1,1,"NSL0_GPS  ",0,1,0,0,0,
358.571,46.693,19.366,-6.612,0,0,0,1,1,"RYON_GPS  ",0,1,0,0,0,
358.575,37.658,21.007,-6.46,0,0,0.001,1,1,"GANU_GPS  ",0,1,0,0,0,
158.469,-75.796,18.242,8.863,0,0,0,4,1,"BRIP_GPS  ",0,1,0,0,0,
358.62,53.483,17.529,-6.612,0,0,0,1,1,"HOOB_GPS  ",0,1,0,0,0,
358.632,49.676,18.589,-6.617,0,0,0,1,1,"VARO_GPS  ",0,1,0,0,0,
358.669,52.359,17.846,-6.617,0,0,0,1,1,"CLAW_GPS  ",0,1,0,0,0,
358.673,38.471,21.153,-6.562,0,0,0.001,1,1,"JUMI_GPS  ",0,1,0,0,0,
358.674,38.502,21.148,-6.564,0,0,0,1,1,"JUMI_GPS  ",0,1,0,0,0,
358.685,51.404,18.113,-6.619,0,0,0,1,1,"NEWB_GPS  ",0,1,0,0,0,
358.711,51.824,17.993,-6.621,0,0,0,1,1,"OXFR_GPS  ",0,1,0,0,0,
358.713,42.58,20.326,-6.616,0,0,0,1,1,"SANG_GPS  ",0,1,0,0,0,
358.716,51.454,18.096,-6.622,0,0,0,1,1,"HRM1_GPS  ",0,1,0,0,0,
358.725,59.854,15.556,-6.602,0,0,0,1,1,"SUM3_GPS  ",0,1,0,0,0,
358.738,42.935,20.244,-6.619,0,0,0,1,1,"ARIB_GPS  ",0,1,0,0,0,
358.75,53.006,17.654,-6.622,0,0,0,1,1,"WATN_GPS  ",0,1,0,0,0,
358.751,44.646,19.848,-6.624,0,0,0,1,1,"FERR_GPS  ",0,1,0,0,0,
358.766,48.827,18.802,-6.627,0,0,0,1,1,"VLPL_GPS  ",0,1,0,0,0,
358.772,44.201,19.951,-6.625,0,0,0,1,1,"MIMZ_GPS  ",0,1,0,0,0,
358.781,46.159,19.48,-6.628,0,0,0,1,1,"LROC_GPS  ",0,1,0,0,0,
358.787,50.65,18.311,-6.628,0,0,0,1,1,"SANO_GPS  ",0,1,0,0,0,
