lon,lat,eastVel,northVel,eastSig,northSig,corr,other1,tog,name,upVel,upSig,eastAdj,northAdj,upAdj,
247.852,41.795,-2.335,1.2,0.67,0.48,0,161,1,"SIDE_GPS  ",0,1,0,0,0,
247.849,39.602,-3.277,1.964,0.82,0.69,-0.07,161,1,"G101_GPS  ",0,1,0,0,0,
247.848,34.784,-2.211,1.898,0.712,0.798,0,2,1,"P004_GPS  ",0,1,0,0,0,
269.255,39.067,0.327,0.525,1.502,1.05,0,2,1,"FWI0_GPS  ",0,1,0,0,0,
269.256,37.705,1.115,0.633,0.938,0.94,0,2,1,"MOBW_GPS  ",0,1,0,0,0,
269.267,33.747,-0.138,1.596,0.398,0.401,0,2,1,"MSCL_GPS  ",0,1,0,0,0,
269.276,29.592,-0.417,0.311,0.263,0.375,0,2,1,"HOUM_GPS  ",0,1,0,0,0,
247.796,47.834,1.437,1.496,0.557,0.592,0.036,2,1,"M729_GPS  ",0,1,0,0,0,
247.787,42.036,-1.173,0.997,0.43,0.447,-0.047,161,1,"DRUF_GPS  ",0,1,0,0,0,
247.778,42.696,-1.518,0.427,0.418,0.436,-0.048,164,1,"I762_GPS  ",0,1,0,0,0,
247.777,38.48,-1.471,1.389,0.482,0.431,0,161,1,"P009_GPS  ",0,1,0,0,0,
269.304,38.754,0.915,0.41,1.009,0.867,0,2,1,"MOOF_GPS  ",0,1,0,0,0,
247.775,42.344,-3.116,-0.312,0.604,0.66,0.119,161,1,"P99X_GPS  ",0,1,0,0,0,
247.773,32.839,-1.33,2.566,2.55,2.7,0.028,2,1,"LINN_GPS  ",0,1,0,0,0,
269.307,38.739,0.021,1.188,0.59,0.482,0,2,1,"SIDC_GPS  ",0,1,0,0,0,
247.772,33.451,-2.189,2.318,0.408,0.323,0,2,1,"SRP1_GPS  ",0,1,0,0,0,
269.31,34.114,0.227,1.352,0.455,0.418,0,2,1,"MSB9_GPS  ",0,1,0,0,0,
269.31,34.115,-0.433,1.371,0.43,0.368,0,2,1,"MSB0_GPS  ",0,1,0,0,0,
247.77,41.016,-1.35,1.2,0.3,0.3,0,161,1,"NAIU_GPS  ",0,1,0,0,0,
247.77,43.839,-1.073,-0.641,0.507,0.515,0.008,164,1,"TERR_GPS  ",0,1,0,0,0,
247.765,41.042,-1.332,1.984,0.67,0.53,0,161,1,"BENN_GPS  ",0,1,0,0,0,
247.764,44.068,-1.006,0.118,0.381,0.4,-0.033,164,1,"I132_GPS  ",0,1,0,0,0,
247.758,39.14,-2.374,1.35,0.84,0.59,0.01,161,1,"G200_GPS  ",0,1,0,0,0,
269.326,42.456,0.683,0.442,0.712,0.817,0,2,1,"IADU_GPS  ",0,1,0,0,0,
247.753,41.592,-1.626,0.504,0.451,0.402,0,161,1,"LTUT_GPS  ",0,1,0,0,0,
269.33,40.458,1.303,0.616,1.728,1.291,0,2,1,"ILM0_GPS  ",0,1,0,0,0,
247.747,40.635,-1.233,1.175,0.72,0.58,0,161,1,"ERDA_GPS  ",0,1,0,0,0,
247.746,40.702,-1.118,2.095,0.72,0.58,0,161,1,"LAKE_GPS  ",0,1,0,0,0,
247.739,45.061,0.038,1.804,0.577,0.589,0.005,102,1,"SWET_GPS  ",0,1,0,0,0,
247.738,39.459,-2.431,1.44,0.398,0.386,0,161,1,"P106_GPS  ",0,1,0,0,0,
269.351,38.806,0.169,1.114,0.506,0.373,0,2,1,"MOS9_GPS  ",0,1,0,0,0,
269.355,42.074,0.756,0.196,0.721,0.588,0,2,1,"IAMQ_GPS  ",0,1,0,0,0,
269.356,38.665,0.182,1.09,0.367,0.369,0,2,1,"SRDX_GPS  ",0,1,0,0,0,
247.718,40.649,-1.881,1.345,0.387,0.367,0,161,1,"P086_GPS  ",0,1,0,0,0,
269.37,15.458,4.862,6.774,1.23,1.2,0.043,2,1,"PAM0_Fra  ",0,1,0,0,0,
269.37,41.61,1.084,1.064,0.649,0.672,0,2,1,"IADA_GPS  ",0,1,0,0,0,
247.692,33.834,-1.469,3.154,4.95,5.55,0.052,2,1,"LAKE_GPS  ",0,1,0,0,0,
247.682,34.588,-1.914,2.818,0.824,0.647,0,2,1,"AZPV_GPS  ",0,1,0,0,0,
247.674,44.338,-1.215,-0.519,0.609,0.608,0,164,1,"PZCG_GPS  ",0,1,0,0,0,
247.668,41.635,-1.416,0.76,0.355,0.339,0,161,1,"P122_GPS  ",0,1,0,0,0,
247.662,43.54,-1.274,-0.485,0.771,0.771,0.003,164,1,"BUSH_GPS  ",0,1,0,0,0,
269.427,34.217,0.104,0.938,0.717,0.77,0,2,1,"EDC0_GPS  ",0,1,0,0,0,
247.643,36.17,-1.709,1.778,5.55,6.6,0.048,2,1,"SIGN_GPS  ",0,1,0,0,0,
247.642,42.156,-1.097,-0.694,0.583,0.636,0.108,161,1,"A811_GPS  ",0,1,0,0,0,
247.642,44.906,-0.343,1.167,0.587,0.596,0.001,102,1,"PRIC_GPS  ",0,1,0,0,0,
269.438,50.704,-0.338,-0.571,1.155,1.558,0,2,1,"C122_GPS  ",0,1,0,0,0,
247.639,40.078,-2.617,1.356,0.396,0.389,0,161,1,"P016_GPS  ",0,1,0,0,0,
247.628,42.87,-2.401,0.344,0.662,0.603,0,164,1,"PTIG_GPS  ",0,1,0,0,0,
269.46,19.845,-0.094,1.606,0.5,0.5,0.029,2,1,"CAMP_GPS  ",0,1,0,0,0,
269.469,43.23,0.962,0.429,0.554,0.514,0,2,1,"BLRW_GPS  ",0,1,0,0,0,
269.473,19.853,0.012,1.208,0.525,0.49,0,2,1,"ICA0_GPS  ",0,1,0,0,0,
269.478,14.59,11.853,5.552,0.413,0.402,0.118,241,1,"GUAT_Fra  ",0,1,0,0,0,
269.48,14.59,11.853,5.552,0.413,0.402,0,241,1,"GUAT_GPS  ",0,1,0,0,0,
269.481,36.059,-0.064,1.152,0.296,0.255,0,2,1,"ARPG_GPS  ",0,1,0,0,0,
247.599,42.826,-1.602,0.73,0.453,0.458,-0.036,164,1,"I585_GPS  ",0,1,0,0,0,
