interiorLon,interiorLat,eulerLon,eulerLonSig,eulerLat,eulerLatSig,rotationRate,rotationRateSig,rotationInfo,aprioriTog,other1,other2,other3,other4,other5,other6,name,
126.825,-8.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Timor                   ",
222.858,61.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tintina                 ",
184.79,-20.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tonga                   ",
340.836,64.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Travis2                 ",
290.172,10.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valera                  ",
241.716,34.201,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"VerdugoHills            ",
29.39,38.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"VernantAnatolia         ",
176.723,-40.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WAIR                    ",
176.091,-39.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WELL                    ",
117.05,-3.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WMAK                    ",
170.972,-17.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WNFB                    ",
173.363,-40.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WNIS                    ",
73.491,42.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W_Issykul               ",
70.65,41.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W_Kyrgyz                ",
72.112,43.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"W_Kyrgyz_2              ",
103.626,32.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WestOfSichuan           ",
242.36,34.88,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"WesternMojave           ",
21.702,36.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WesternPeloponnese      ",
241.732,35.294,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"WhiteWolf               ",
102.623,28.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"XXF                     ",
239.151,46.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"YFTB                    ",
217.942,60.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yakataga                ",
218.619,59.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yakutat                 ",
119.006,40.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"YanShan                 ",
244.041,32.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"above_baja              ",
126.871,48.484,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"amur                    ",
46.213,24.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"arabia                  ",
247.022,26.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"baja                    ",
279.633,7.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bennett1                ",
281.428,8.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bennett2                ",
136.309,35.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"biwa                    ",
11.655,44.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bologna                 ",
240.652,38.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"carson                  ",
87.398,34.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"central_tibet           ",
137.045,35.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"chubu                   ",
242.745,39.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cnv                     ",
242.152,35.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"coso                    ",
103.818,34.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"dsfsdf                  ",
95.363,31.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"east-central-tibet      ",
137.579,36.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"echubu                  ",
272.167,13.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fonseca                 ",
138.972,34.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"fukushima               ",
237.351,38.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"greenwood               ",
90.365,29.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"hima-block              ",
270.859,14.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"honduras                ",
139.13,38.549,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"iida                    ",
141.012,44.169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kuril-north             ",
135.98,33.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kuwana                  ",
70.031,43.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kyrgyz_sliver           ",
241.819,34.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"labasin                 ",
237.423,38.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lafayette               ",
35.702,34.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lebanon1                ",
35.996,33.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lebanon2                ",
100.582,33.027,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"lms_01                  ",
61.593,25.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"makran                  ",
235.361,41.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mendocino-ftb           ",
79.709,35.404,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"near_karakoram          ",
97.835,24.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"new_e_syntaxis          ",
101.241,35.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"north_of_eastern_kunlun ",
14.231,38.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"northeastern_Sicily     ",
103.878,39.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"northern                ",
127.081,25.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"okinawa                 ",
73.213,35.472,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"pamir001                ",
236.835,46.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pnw01                   ",
97.158,39.451,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"ql_small01              ",
109.042,38.071,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"run_away_02             ",
241.835,34.429,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"san_gabriel             ",
